title#,word,tag
1065,NYX,BRAND
1065,PROFESSIONAL,BRAND
1065,MAKEUP,BRAND
1066,Paita,O
1066,objSifka,O
1066,Top,O
1066,10,O
1066,objSifka,0
1066,Top,0
1066,107,0
1067,Korkokengät,O
1067,Rupert,BRAND
1067,Sanderson,BRAND
1067,CLIPPER,0
1068,Ray-Ban,BRAND
1068,Silmälasit,0
1068,RB2132F,0
1068,New,0
1068,Wayfarer,0
1068,Asian,0
1068,Fit,0
1068,Polarized,0
1068,901/58,0
1069,Bvlgari,BRAND
1069,Aurinkolasit,0
1069,BV6104,0
1069,20144Z,0
1070,Isabel,O
1070,Alushousut,O
1070,Brief,O
1070,Tangat,O
1070,Ruskea,O
1070,Love,BRAND
1070,Stories,BRAND
1071,Cr7,BRAND
1071,Boys,0
1071,Trunk,0
1071,2-Pack,0
1071,Alushousut,0
1071,Musta,0
1071,CR7,0
1072,Seha,BRAND
1072,Agro,0
1072,10,0
1072,(,0
1072,420/70,0
1072,R24,0
1072,130A8,0
1072,TL,0
1072,),0
1073,Carlisle,BRAND
1073,Turf,0
1073,Saver,0
1073,(,0
1073,18x8.50,0
1073,-8,0
1073,74A4,0
1073,4PR,0
1073,TL,0
1073,NHS,0
1073,),0
1074,Kengät,O
1074,Ippon,BRAND
1074,Vintage,BRAND
1074,BEACH,0
1074,PRINCE,0
1075,High,O
1075,Lengths,O
1075,Mascara,O
1075,",",O
1075,Blac,O
1075,ngths,0
1075,Mascara,0
1075,",",0
1075,Black,0
1076,Self,O
1076,Sun,O
1076,Face,O
1076,Tinted,O
1076,Lotion,O
1076,50m,O
1076,n,0
1076,Face,0
1076,Tinted,0
1076,Lotion,0
1076,50ml,0
1077,Cargo,O
1077,Loose,O
1077,Suoralahkeiset,O
1077,Housut,O
1077,Vihreä,O
1077,Please,BRAND
1077,Jeans,BRAND
1078,Rally,O
1078,Sneakers,O
1078,Matalavartiset,O
1078,Sneakerit,O
1078,Tennarit,O
1078,Musta,O
1078,FitFlop,BRAND
1079,Ceat,BRAND
1079,Lift,0
1079,Pro,0
1079,(,0
1079,460/70,0
1079,R24,0
1079,159A8,0
1079,TL,0
1079,kaksoistunnus,0
1079,159B,0
1079,",",0
1079,T.R.A,0
1079,.,0
1079,I3,0
1079,),0
1080,Farkut,O
1080,Re,O
1080,x,BRAND
1081,IsaDora,BRAND
1081,Double,0
1081,Ended,0
1081,Eye,0
1081,Shadow,0
1081,Applicator,0
1082,Day,O
1082,Dream,O
1082,On,O
1082,Messink,O
1082,am,0
1082,On,0
1082,Messinki,0
1083,Ceat,BRAND
1083,Farmax,0
1083,R1,0
1083,(,0
1083,15.5,0
1083,-38,0
1083,137A6,0
1083,10PR,0
1083,TT,0
1083,),0
1084,Radley,BRAND
1084,Silmälasit,0
1084,RDO,0
1084,NATALLIA,0
1084,003,0
1085,Vredestein,BRAND
1085,V,0
1085,61,0
1085,(,0
1085,250/65,0
1085,-14.5,0
1085,121A8,0
1085,12PR,0
1085,TL,0
1085,),0
1086,Superdefense,O
1086,Moisturizer,O
1086,SPF20,O
1086,50ml,O
1086,(,O
1086,Very,O
1086,Dry/Comb,O
1086,fense,0
1086,Moisturizer,0
1086,SPF20,0
1086,50ml,0
1086,(,0
1086,Very,0
1086,Dry/Comb,0
1086,),0
1087,Quickliner,O
1087,For,O
1087,Eyes,O
1087,",",O
1087,Blue,O
1087,Gre,O
1087,ner,0
1087,For,0
1087,Eyes,0
1087,",",0
1087,Blue,0
1087,Grey,0
1088,Vogue,BRAND
1088,Eyewear,BRAND
1088,Silmälasit,0
1088,VO4094,0
1088,5138,0
1089,Tennarit,O
1089,UA,O
1089,Classic,O
1089,Slip-O,O
1089,narit,0
1089,UA,0
1089,Classic,0
1089,Slip-On,0
1090,Dolce,BRAND
1090,&,BRAND
1090,Gabbana,BRAND
1090,Aurinkolasit,0
1090,DG2213,0
1090,02/73,0
1091,Viceiw,O
1091,Blazer,O
1091,Bleiseri,O
1091,Puvun,O
1091,Takki,O
1091,Ruskea,O
1091,InWear,BRAND
1092,Washed,O
1092,Linen,O
1092,Pussilakana,O
1092,Tuplapeittoon,O
1092,",",O
1092,Navy,O
1092,Blu,O
1092,n,0
1092,Pussilakana,0
1092,Tuplapeittoon,0
1092,",",0
1092,Navy,0
1092,Blue,0
1093,Starmaxx,BRAND
1093,TR-110,0
1093,(,0
1093,200/70,0
1093,R16,0
1093,94A8,0
1093,TL,0
1093,),0
1094,Kate,BRAND
1094,Spade,BRAND
1094,Aurinkolasit,0
1094,Kahli/S,0
1094,WR7/HA,0
1095,Lompakot,O
1095,Le,BRAND
1095,Tanneur,BRAND
1095,MARTIN,0
1096,Kengät,O
1096,Creative,BRAND
1096,Recreation,BRAND
1096,CESARIO,0
1096,LO,0
1096,XVI,0
1097,Volume,O
1097,Million,O
1097,Lashes,O
1097,Fatale,O
1097,Mascara,O
1097,Ripsiväri,O
1097,Maskara,O
1097,Meikki,O
1097,Musta,O
1097,L'Oréal,BRAND
1097,Paris,BRAND
1098,Elevated,O
1098,Corporate,O
1098,Cap,O
1098,Accessories,O
1098,Headwear,O
1098,Caps,O
1098,Sininen,O
1098,Tommy,BRAND
1098,Hilfiger,BRAND
1099,Tiger,BRAND
1099,Of,BRAND
1099,Sweden,BRAND
1099,Jeans,BRAND
1099,Jet,0
1099,C,0
1099,Housut,0
1099,Black,0
1100,UA,O
1100,Classic,O
1100,Slip-On,O
1100,-tennari,O
1100,Classic,0
1100,Slip-On,0
1100,-tennarit,0
1101,Vredestein,BRAND
1101,Traxion,0
1101,Versa,0
1101,(,0
1101,340/80,0
1101,R18,0
1101,143A8,0
1101,TL,0
1101,),0
1102,Quickliner,O
1102,For,O
1102,Eyes,O
1102,",",O
1102,Grap,O
1102,ner,0
1102,For,0
1102,Eyes,0
1102,",",0
1102,Grape,0
1103,Cutler,BRAND
1103,and,BRAND
1103,Gross,BRAND
1103,Aurinkolasit,0
1103,Round,0
1103,Gold,0
1103,Tortoise,0
1103,1070,0
1103,GLT,0
1104,Ceat,BRAND
1104,Farmax,0
1104,R70,0
1104,(,0
1104,520/70,0
1104,R34,0
1104,148A8,0
1104,TL,0
1104,kaksoistunnus,0
1104,148B,0
1104,),0
1105,Tiffany,BRAND
1105,&,BRAND
1105,Co,BRAND
1105,.,BRAND
1105,Aurinkolasit,0
1105,TF4150,0
1105,82303C,0
1106,Rundes,O
1106,Modell,O
1106,",",O
1106,Fish,O
1106,knife,O
1106,",",O
1106,stainless,O
1106,stee,O
1106,s,0
1106,Modell,0
1106,",",0
1106,Fish,0
1106,knife,0
1106,",",0
1106,stainless,0
1106,steel,0
1107,Counterbalance,O
1107,Spot,O
1107,LED,O
1107,13W,O
1107,Wall,O
1107,Lamp,O
1107,",",O
1107,Blac,O
1107,balance,0
1107,Spot,0
1107,LED,0
1107,13W,0
1107,Wall,0
1107,Lamp,0
1107,",",0
1107,Black,0
1108,Divine,O
1108,6,O
1108,kattolamppu,O
1108,messink,O
1108,lamppu,0
1108,messinki,0
1109,Cazal,BRAND
1109,Silmälasit,0
1109,3059,0
1109,002,0
1110,Tryvann,O
1110,Boa,O
1110,Gtx,O
1110,Talvisaappaat,O
1110,Harmaa,O
1110,Viking,BRAND
1111,Malhotra,BRAND
1111,MRL,BRAND
1111,MIM,0
1111,374,0
1111,(,0
1111,16.5/85,0
1111,-24,0
1111,168A6,0
1111,16PR,0
1111,TL,0
1111,kaksoistunnus,0
1111,164A8,0
1111,),0
1112,Brow,O
1112,Master,O
1112,Sculpting,O
1112,Pencil,O
1112,Kulmakynä,O
1112,Meikki,O
1112,Monivärinen/Kuvioitu,O
1112,BareMinerals,BRAND
1113,Quickliner,O
1113,For,O
1113,Eyes,O
1113,",",O
1113,Mos,O
1113,ner,0
1113,For,0
1113,Eyes,0
1113,",",0
1113,Moss,0
1114,Ørskov,BRAND
1114,lasi,0
1114,X-small,0
1115,Guess,BRAND
1115,Silmälasit,0
1115,GM,0
1115,0321,0
1115,028,0
1116,Dobsom,BRAND
1116,Tornio,0
1116,II,0
1117,Pitkä,O
1117,mekko,O
1117,Betty,BRAND
1117,London,BRAND
1117,MADAMME,0
1118,Sandaalit,O
1118,Birkenstock,BRAND
1118,DALOA,0
1119,Westward,BRAND
1119,Leaning,BRAND
1119,Aurinkolasit,0
1119,Vanguard,0
1119,29,0
1120,Cultor,BRAND
1120,AS,0
1120,Agri,0
1120,10,0
1120,(,0
1120,16.9,0
1120,-34,0
1120,139A6,0
1120,8PR,0
1120,TT,0
1120,),0
1121,Rocket,O
1121,Talvikengät,O
1121,Tarroilla,O
1121,Musta,O
1121,Superfit,BRAND
1122,Quickliner,O
1122,For,O
1122,Eyes,O
1122,",",O
1122,Really,O
1122,Blac,O
1122,ner,0
1122,For,0
1122,Eyes,0
1122,",",0
1122,Really,0
1122,Black,0
1123,Superdry,BRAND
1123,Silmälasit,0
1123,SDO,0
1123,MACKENSIE,0
1123,011,0
1124,Suit,O
1124,Pant,O
1124,Rennot,O
1124,Housut,O
1124,Arkihousut,O
1124,Musta,O
1124,Denim,BRAND
1124,Project,BRAND
1125,Salvatore,BRAND
1125,Ferragamo,BRAND
1125,Silmälasit,0
1125,SF,0
1125,2802,0
1125,215,0
1126,Burberry,BRAND
1126,Aurinkolasit,0
1126,BE4259,0
1126,Polarized,0
1126,3002T5,0
1127,IWC,BRAND
1127,Portuguese,0
1127,Miesten,0
1127,kello,0
1127,IW503502,0
1127,Sininen/Nahka,0
1127,Ø44.2,0
1127,mm,0
1128,Kengät,O
1128,Chie,BRAND
1128,Mihara,BRAND
1128,GOLETA,0
1129,Lastensaappaat,O
1129,GBB,BRAND
1129,DUBROVNIK,0
1130,Elsa,O
1130,Pb,O
1130,Lingerie,O
1130,Bras,O
1130,&,O
1130,Tops,O
1130,Padded,O
1130,Bras,O
1130,Vaaleanpunainen,O
1130,Hunkemöller,BRAND
1131,Usige,O
1131,Pitkähihainen,O
1131,Pusero,O
1131,Paita,O
1131,Monivärinen/Kuvioitu,O
1131,IRO,BRAND
1132,Mitas,BRAND
1132,TD-19,0
1132,(,0
1132,18.4,0
1132,-38,0
1132,143A6,0
1132,8PR,0
1132,TT,0
1132,kaksoistunnus,0
1132,135A8,0
1132,),0
1133,Mitas,BRAND
1133,SK,0
1133,02,0
1133,(,0
1133,27x8.50,0
1133,-15,0
1133,99A4,0
1133,6PR,0
1133,TL,0
1133,),0
1134,Michelin,BRAND
1134,Pilot,0
1134,Sport,0
1134,4,0
1134,(,0
1134,235/35,0
1134,ZR19,0
1134,(,0
1134,91Y,0
1134,),0
1134,XL,0
1134,),0
1135,Anbass,O
1135,Skinny,O
1135,Farkut,O
1135,Musta,O
1135,Replay,BRAND
1136,Quickliner,O
1136,For,O
1136,Eyes,O
1136,",",O
1136,Roast,O
1136,Coffe,O
1136,ner,0
1136,For,0
1136,Eyes,0
1136,",",0
1136,Roast,0
1136,Coffee,0
1137,Dana,BRAND
1137,Buchman,BRAND
1137,Silmälasit,0
1137,Primrose,0
1137,CRANBERRY,0
1138,Michelin,BRAND
1138,Collection,BRAND
1138,Double,0
1138,Rivet,0
1138,(,0
1138,7.00,0
1138,-21,0
1138,),0
1139,Diesel,BRAND
1139,Silmälasit,0
1139,DL5079,0
1139,068,0
1140,Smith,BRAND
1140,Aurinkolasit,0
1140,OUTLIER,0
1140,XL,0
1140,2,0
1140,Polarized,0
1140,003/L7,0
1141,Guess,BRAND
1141,Aurinkolasit,0
1141,GU,0
1141,7576,0
1141,01B,0
1142,Malhotra,BRAND
1142,MRL,BRAND
1142,MTF-221,0
1142,F-2,0
1142,(,0
1142,7.50,0
1142,-20,0
1142,113A6,0
1142,10PR,0
1142,TT,0
1142,),0
1143,Quickliner,O
1143,For,O
1143,Eyes,O
1143,",",O
1143,Smoky,O
1143,Brow,O
1143,ner,0
1143,For,0
1143,Eyes,0
1143,",",0
1143,Smoky,0
1143,Brown,0
1144,Superdefense,O
1144,CC,O
1144,Cream,O
1144,SPF30,O
1144,40ml,O
1144,",",O
1144,Ligh,O
1144,fense,0
1144,CC,0
1144,Cream,0
1144,SPF30,0
1144,40ml,0
1144,",",0
1144,Light,0
1145,Noret,O
1145,Tennarit,O
1145,Sneakerit,O
1145,Kengät,O
1145,Liila,O
1145,Leaf,BRAND
1146,Raw,O
1146,pöytätabletti,O
1146,",",O
1146,41,O
1146,cm,O
1146,x,O
1146,"33,5",O
1146,cm,O
1146,spring,O
1146,san,O
1146,pöytätabletti,0
1146,",",0
1146,41,0
1146,cm,0
1146,x,0
1146,"33,5",0
1146,cm,0
1146,spring,0
1146,sand,0
1147,Malhotra,BRAND
1147,MRL,BRAND
1147,MRT,0
1147,329,0
1147,(,0
1147,9.5,0
1147,-36,0
1147,118A6,0
1147,8PR,0
1147,TT,0
1147,kaksoistunnus,0
1147,114A8,0
1147,),0
1148,Bkt,BRAND
1148,Tr-135,0
1148,(,0
1148,14.9,0
1148,-26,0
1148,129A6,0
1148,8Pr,0
1148,Tt,0
1148,),0
1149,Tyttöjen,O
1149,sandaalit,O
1149,Citrouille,BRAND
1149,et,BRAND
1149,Compagnie,BRAND
1149,BELLI,0
1149,JOE,0
1150,Bvlgari,BRAND
1150,Silmälasit,0
1150,BV4157B,0
1150,5362,0
1151,Rustik,O
1151,Maljakko,O
1151,",",O
1151,47,O
1151,cm,O
1151,",",O
1151,Beton,O
1151,akko,0
1151,",",0
1151,47,0
1151,cm,0
1151,",",0
1151,Betoni,0
1152,Seinävalaisin,O
1152,N°203,O
1152,",",O
1152,Musta/Krom,O
1152,n,0
1152,N°203,0
1152,",",0
1152,Musta/Kromi,0
1153,Disorder,O
1153,Bed,O
1153,Set,O
1153,140x200,O
1153,cm,O
1153,",",O
1153,Tobacc,O
1153,d,0
1153,Set,0
1153,140x200,0
1153,cm,0
1153,",",0
1153,Tobacco,0
1154,Lyhyt,O
1154,mekko,O
1154,Naf,BRAND
1154,Naf,BRAND
1154,MANGUILLA,0
1155,Slhslim-Mylostate,O
1155,Flex,O
1155,Black,O
1155,Trs,O
1155,B,O
1155,Noos,O
1155,Puvun,O
1155,Housut,O
1155,Suorat,O
1155,Housut,O
1155,Musta,O
1155,Selected,BRAND
1155,Homme,BRAND
1156,Ceat,BRAND
1156,Farmax,0
1156,R85,0
1156,(,0
1156,340/85,0
1156,R36,0
1156,132A8,0
1156,TL,0
1156,kaksoistunnus,0
1156,132B,0
1156,),0
1157,T-paita,O
1157,League,O
1157,Te,O
1157,League,0
1157,Tee,0
1158,Salvatore,BRAND
1158,Ferragamo,BRAND
1158,Aurinkolasit,0
1158,SF,0
1158,916S,0
1158,001,0
1159,Organic,O
1159,Favorite,O
1159,Stripe,O
1159,Teasy,O
1159,T-shirts,O
1159,&,O
1159,Tops,O
1159,Short-sleeved,O
1159,Valkoinen,O
1159,Mads,BRAND
1159,Nørgaard,BRAND
1160,Superdefense,O
1160,CC,O
1160,Cream,O
1160,SPF30,O
1160,40ml,O
1160,",",O
1160,Light,O
1160,Mediu,O
1160,fense,0
1160,CC,0
1160,Cream,0
1160,SPF30,0
1160,40ml,0
1160,",",0
1160,Light,0
1160,Medium,0
1161,Superdefense,O
1161,CC,O
1161,Cream,O
1161,SPF30,O
1161,40ml,O
1161,",",O
1161,Mediu,O
1161,fense,0
1161,CC,0
1161,Cream,0
1161,SPF30,0
1161,40ml,0
1161,",",0
1161,Medium,0
1162,Superdefense,O
1162,CC,O
1162,Cream,O
1162,SPF30,O
1162,40ml,O
1162,",",O
1162,Medium,O
1162,Dee,O
1162,fense,0
1162,CC,0
1162,Cream,0
1162,SPF30,0
1162,40ml,0
1162,",",0
1162,Medium,0
1162,Deep,0
1163,Brit,O
1163,Splash,O
1163,Men,O
1163,",",O
1163,Deostick,O
1163,75,O
1163,lash,0
1163,Men,0
1163,",",0
1163,Deostick,0
1163,75g,0
1164,Ralph,BRAND
1164,by,BRAND
1164,Ralph,BRAND
1164,Lauren,BRAND
1164,Silmälasit,0
1164,RA7092,0
1164,1692,0
1165,Vredestein,BRAND
1165,V,0
1165,64+,0
1165,(,0
1165,160/65,0
1165,-6,0
1165,60A8,0
1165,TT,0
1165,NHS,0
1165,),0
1166,Käsineet,O
1166,Willia,O
1166,eet,0
1166,William,0
1167,Kengät,O
1167,Panama,BRAND
1167,Jack,BRAND
1167,PANAMA,0
1168,Elicia,O
1168,Sweatshirt,O
1168,Svetari,O
1168,Collegepaita,O
1168,Kermanvärinen,O
1168,Morris,BRAND
1168,Lady,BRAND
1169,Ray-Ban,BRAND
1169,RB4068,0
1169,642/57,0
1170,Ryders,BRAND
1170,Aurinkolasit,0
1170,AERO,0
1170,R05319C,0
1171,Classic,O
1171,Blue,O
1171,",",O
1171,EdT,O
1171,40m,O
1171,c,0
1171,Blue,0
1171,",",0
1171,EdT,0
1171,40ml,0
1172,Classic,O
1172,Blue,O
1172,",",O
1172,EdT,O
1172,60m,O
1172,c,0
1172,Blue,0
1172,",",0
1172,EdT,0
1172,60ml,0
1173,Matador,BRAND
1173,MP47,0
1173,Hectorra,0
1173,3,0
1173,(,0
1173,175/55,0
1173,R15,0
1173,77T,0
1173,),0
1174,Oakley,BRAND
1174,Aurinkolasit,0
1174,OO9417,0
1174,HOLBROOK,0
1174,XL,0
1174,Polarized,0
1174,941708,0
1175,Nkmboxer,O
1175,2p,O
1175,Solid,O
1175,Grey,O
1175,Melange,O
1175,Noos,O
1175,Alushousut,O
1175,Harmaa,O
1175,Name,BRAND
1175,It,BRAND
1176,Carrera,BRAND
1176,Carrera,0
1176,8823/V,0
1176,807,0
1177,Gladys,O
1177,kattokruunu,O
1177,2,O
1177,rengasta,O
1177,",",O
1177,valkoine,O
1177,kattokruunu,0
1177,2,0
1177,rengasta,0
1177,",",0
1177,valkoinen,0
1178,Nordic,O
1178,light,O
1178,kynttilänjalka,O
1178,",",O
1178,4-haarainen,O
1178,valkoine,O
1178,njalka,0
1178,",",0
1178,4-haarainen,0
1178,valkoinen,0
1179,Ceat,BRAND
1179,Farmax,0
1179,R70,0
1179,(,0
1179,280/70,0
1179,R20,0
1179,116A8,0
1179,TL,0
1179,kaksoistunnus,0
1179,116B,0
1179,),0
1180,Picknick,O
1180,pöytätabletti,O
1180,sininen-vaaleanpunaine,O
1180,pöytätabletti,0
1180,sininen-vaaleanpunainen,0
1181,Apple,O
1181,Core,O
1181,And,O
1181,Peel,O
1181,2-in-,O
1181,e,0
1181,And,0
1181,Peel,0
1181,2-in-1,0
1182,Juicy,O
1182,Salif,O
1182,Sitruspuserri,O
1182,Salif,0
1182,Sitruspuserrin,0
1183,Viking,BRAND
1183,WinTech,0
1183,(,0
1183,235/45,0
1183,R18,0
1183,98V,0
1183,XL,0
1183,),0
1184,Paita,O
1184,Moony,BRAND
1184,Mood,BRAND
1184,IFITI,0
1185,Caravaggio,O
1185,Kattovalaisin,O
1185,P3,O
1185,6m,O
1185,Johto,O
1185,",",O
1185,Matta,O
1185,Tummanharma,O
1185,Kattovalaisin,0
1185,P3,0
1185,6m,0
1185,Johto,0
1185,",",0
1185,Matta,0
1185,Tummanharmaa,0
1186,Seha,BRAND
1186,Agro,0
1186,10,0
1186,(,0
1186,230/95,0
1186,R44,0
1186,134A8,0
1186,TL,0
1186,),0
1187,Classic,O
1187,Blue,O
1187,",",O
1187,EdT,O
1187,90m,O
1187,c,0
1187,Blue,0
1187,",",0
1187,EdT,0
1187,90ml,0
1188,Man,O
1188,In,O
1188,Black,O
1188,",",O
1188,EdP,O
1188,60m,O
1188,Black,0
1188,",",0
1188,EdP,0
1188,60ml,0
1189,Sagittarius,O
1189,23/11,O
1189,-,O
1189,21/12,O
1189,Accessories,O
1189,Jewellery,O
1189,Necklaces,O
1189,Dainty,O
1189,Necklaces,O
1189,Hopea,O
1189,Pilgrim,BRAND
1190,Brit,O
1190,Splash,O
1190,Men,O
1190,",",O
1190,EdT,O
1190,100m,O
1190,lash,0
1190,Men,0
1190,",",0
1190,EdT,0
1190,100ml,0
1191,Hepburn,O
1191,Denim,O
1191,Skirt,O
1191,Original,O
1191,Black,O
1191,Polvipituinen,O
1191,Hame,O
1191,Musta,O
1191,Tomorrow,BRAND
1192,T-paita,O
1192,Aquila,O
1192,Print,O
1192,T-Shir,O
1192,ita,0
1192,Aquila,0
1192,Print,0
1192,T-Shirt,0
1193,Grand,O
1193,Court,O
1193,Base,O
1193,Shoe,O
1193,Court,0
1193,Base,0
1193,Shoes,0
1194,Superstar,O
1194,Cf,O
1194,I,O
1194,Tennarit,O
1194,Sneakerit,O
1194,Kengät,O
1194,Adidas,BRAND
1194,Originals,BRAND
1195,Bkt,BRAND
1195,Rt855,0
1195,(,0
1195,460/85,0
1195,R38,0
1195,149A8,0
1195,Tl,0
1195,),0
1196,Bootcut-farkut,O
1196,Levis,BRAND
1196,527,0
1196,SLIM,0
1196,BOOT,0
1196,CUT,0
1197,Ray-Ban,BRAND
1197,RB3498,0
1197,029/Y4,0
1198,Select,BRAND
1198,Urheilulaukku,0
1198,Lazio,0
1198,Small,0
1198,-,0
1198,Musta/Valkoinen,0
1199,Vipen,O
1199,Coated,O
1199,Rwre,O
1199,7/8,O
1199,Pant,O
1199,C13,O
1199,Leather,O
1199,Leggings/Housut,O
1199,Musta,O
1199,Vila,BRAND
1200,Brit,O
1200,Splash,O
1200,Men,O
1200,",",O
1200,EdT,O
1200,50m,O
1200,lash,0
1200,Men,0
1200,",",0
1200,EdT,0
1200,50ml,0
1201,Lens,O
1201,Case,O
1201,Monkey,O
1201,Blu,O
1201,onkey,0
1201,Blue,0
1202,Matador,BRAND
1202,DH1,0
1202,Diamond,0
1202,(,0
1202,11,0
1202,R22.5,0
1202,148/145L,0
1202,16PR,0
1202,),0
1203,Eternity,O
1203,Now,O
1203,",",O
1203,EdP,O
1203,100m,O
1203,w,0
1203,",",0
1203,EdP,0
1203,100ml,0
1204,BKT,BRAND
1204,Skid,0
1204,Power,0
1204,HD,0
1204,(,0
1204,10,0
1204,-16.5,0
1204,134A2,0
1204,10PR,0
1204,TL,0
1204,),0
1205,New,O
1205,Backpack,O
1205,SÔøΩCool,O
1205,T,O
1205,Reppu,O
1205,Laukku,O
1205,Vihreä,O
1205,FILA,BRAND
1206,Bestlite,O
1206,BL2,O
1206,pöytävalaisin,O
1206,luuposliini-messink,O
1206,tlite,0
1206,BL2,0
1206,pöytävalaisin,0
1206,luuposliini-messinki,0
1207,Guess,BRAND
1207,Hiigh,0
1207,Ring,0
1207,Belt,0
1207,Jet,0
1207,Black,0
1207,S,0
1208,Petlas,BRAND
1208,TA110,0
1208,(,0
1208,320/85,0
1208,R24,0
1208,122A8,0
1208,TL,0
1208,kaksoistunnus,0
1208,119B,0
1208,),0
1209,Lastenkengät,O
1209,Citrouille,BRAND
1209,et,BRAND
1209,Compagnie,BRAND
1209,JERYU,0
1210,Etnia,BRAND
1210,Barcelona,BRAND
1210,Silmälasit,0
1210,Maribor,0
1210,BLPK,0
1211,Kengät,O
1211,Aigle,BRAND
1211,POLKA,0
1211,GIBOULEE,0
1212,Persol,BRAND
1212,Silmälasit,0
1212,PO2452V,0
1212,518,0
1213,Michelin,BRAND
1213,Pilot,0
1213,Sport,0
1213,Cup,0
1213,2,0
1213,(,0
1213,235/35,0
1213,ZR19,0
1213,(,0
1213,91Y,0
1213,),0
1213,XL,0
1213,N0,0
1213,),0
1214,Sandal,O
1214,Shoes,O
1214,Summer,O
1214,Shoes,O
1214,Sandals,O
1214,Kulta,O
1214,Bisgaard,BRAND
1215,Mitas,BRAND
1215,ERD-20,0
1215,(,0
1215,20.5,0
1215,R25,0
1215,193A2,0
1215,TL,0
1215,kaksoistunnus,0
1215,177B,0
1215,),0
1216,Eternity,O
1216,Now,O
1216,",",O
1216,EdP,O
1216,30m,O
1216,w,0
1216,",",0
1216,EdP,0
1216,30ml,0
1217,Eternity,O
1217,Now,O
1217,",",O
1217,EdP,O
1217,50m,O
1217,w,0
1217,",",0
1217,EdP,0
1217,50ml,0
1218,Cultor,BRAND
1218,RD-02,0
1218,(,0
1218,380/70,0
1218,R28,0
1218,127A8,0
1218,TL,0
1218,kaksoistunnus,0
1218,127B,0
1218,),0
1219,Granny,O
1219,Bags,O
1219,Card,O
1219,Holders,O
1219,&,O
1219,Wallets,O
1219,Wallets,O
1219,Keltainen,O
1219,Becksöndergaard,BRAND
1220,Alliance,BRAND
1220,350,0
1220,(,0
1220,13.6/12,0
1220,R48,0
1220,159A8,0
1220,TL,0
1220,kaksoistunnus,0
1220,156D,0
1220,),0
1221,Matador,BRAND
1221,MP47,0
1221,Hectorra,0
1221,3,0
1221,(,0
1221,205/50,0
1221,R17,0
1221,93Y,0
1221,XL,0
1221,),0
1222,Fossil,BRAND
1222,Aurinkolasit,0
1222,FOS,0
1222,2056/S,0
1222,N9P/08,0
1223,Blue,O
1223,Washed,O
1223,Cotton,O
1223,Pillowcase,O
1223,65x65,O
1223,c,O
1223,hed,0
1223,Cotton,0
1223,Pillowcase,0
1223,65x65,0
1223,cm,0
1224,Wally,O
1224,Solar,O
1224,Cell,O
1224,Wall,O
1224,Lamp,O
1224,200/15Lm,O
1224,",",O
1224,Blac,O
1224,Cell,0
1224,Wall,0
1224,Lamp,0
1224,200/15Lm,0
1224,",",0
1224,Black,0
1225,Aromatics,O
1225,In,O
1225,White,O
1225,",",O
1225,EdP,O
1225,100m,O
1225,cs,0
1225,In,0
1225,White,0
1225,",",0
1225,EdP,0
1225,100ml,0
1226,Tiffany,BRAND
1226,&,BRAND
1226,Co,BRAND
1226,.,BRAND
1226,Aurinkolasit,0
1226,TF4148,0
1226,80023B,0
1227,Ceat,BRAND
1227,Farmax,0
1227,R85,0
1227,(,0
1227,320/85,0
1227,R32,0
1227,126A8,0
1227,TL,0
1227,kaksoistunnus,0
1227,126B,0
1227,),0
1228,Aromatics,O
1228,In,O
1228,White,O
1228,",",O
1228,EdP,O
1228,50m,O
1228,cs,0
1228,In,0
1228,White,0
1228,",",0
1228,EdP,0
1228,50ml,0
1229,Victoria,BRAND
1229,Beckham,BRAND
1229,Aurinkolasit,0
1229,VB604S,0
1229,511,0
1230,Tianli,BRAND
1230,AG-Radial,0
1230,R-1W,0
1230,(,0
1230,460/85,0
1230,R34,0
1230,157A8,0
1230,TL,0
1230,kaksoistunnus,0
1230,157B,0
1230,),0
1231,Le,O
1231,Parfum,O
1231,",",O
1231,EdP,O
1231,30m,O
1231,m,0
1231,",",0
1231,EdP,0
1231,30ml,0
1232,Vice,O
1232,Special,O
1232,Effects,O
1232,Huulikiilto,O
1232,Meikki,O
1232,Oranssi,O
1232,Urban,BRAND
1232,Decay,BRAND
1233,Calvin,BRAND
1233,Klein,BRAND
1233,Ck,0
1233,Everyone,0
1233,Eau,0
1233,De,0
1233,Toilette,0
1233,50,0
1233,Ml,0
1233,Tuoksut,0
1233,Läpinäkyvä,0
1234,Paula,O
1234,Junior,O
1234,Leggings,O
1234,Leggingsit,O
1234,Sininen,O
1234,Soft,BRAND
1234,Gallery,BRAND
1235,Moomin,O
1235,Candle,O
1235,Holder,O
1235,8,O
1235,cm,O
1235,",",O
1235,The,O
1235,Journe,O
1235,n,0
1235,Candle,0
1235,Holder,0
1235,8,0
1235,cm,0
1235,",",0
1235,The,0
1235,Journey,0
1236,Vredestein,BRAND
1236,Greentrax,0
1236,(,0
1236,320/55,0
1236,-12,0
1236,116A8,0
1236,TL,0
1236,kaksoistunnus,0
1236,104A8,0
1236,),0
1237,Lyhyt,O
1237,mekko,O
1237,Kaporal,BRAND
1237,TOLI,0
1238,Vyöt,O
1238,HUGO,BRAND
1238,GILVION,0
1239,Furla,BRAND
1239,Net,0
1239,Bags,0
1239,Small,0
1239,Shoulder,0
1239,Bags,0
1239,-,0
1239,Crossbody,0
